所属省,所属市,所属区(县),营业场所,地址,开办业务,邮政编码
广东省,佛山市,南海区,中国邮政集团有限公司佛山市南海区怡兴支局,佛山市南海区黄岐渤海路凯民茶博城二期B1a13-a15铺,信件、印刷品、包裹、邮政汇兑、报刊订阅,528248
广东省,佛山市,南海区,中国邮政集团有限公司佛山市南海区林园支局,佛山市南海区黄岐林园二路21号,信件、印刷品、包裹、邮政汇兑、报刊订阅,528248
广东省,佛山市,南海区,佛山市南海桂城海三路邮政所,佛山市南海区桂城街道海三路西约金穗楼58号62号铺,信件、印刷品、包裹、邮政汇兑,528251
广东省,佛山市,南海区,佛山市南海区迭南邮政所,佛山市南海区桂城街道迭南洙泗村322号之二首层03号铺自编2号,信件、印刷品、包裹、邮政汇兑、报刊订阅,528200
广东省,佛山市,南海区,佛山市南海区盐步大道邮政所,佛山市南海区 大沥镇盐步大道28号之4首层,信件、印刷品、包裹、邮政汇兑,528247
广东省,佛山市,南海区,佛山市南海桂城天佑六路邮政所,佛山市南海区桂城街道天佑六路8号,信件、印刷品、包裹、邮政汇兑,528251
广东省,佛山市,南海区,佛山市南海区太平邮政所,佛山市南海区桂城桂城平洲永安路17号,信件、印刷品、包裹、邮政汇兑,528251
广东省,佛山市,南海区,佛山市南海区百乐路邮政所,广东省佛山市南海区西樵镇百乐路百东开发区A区3至6号铺,信件、印刷品、包裹、邮政汇兑,528251
广东省,佛山市,南海区,佛山市南海桂城时代邮政所,佛山市南海区桂城街道南一路时代名著6栋2座119铺,信件、印刷品、包裹、邮政汇兑,528251
广东省,佛山市,南海区,佛山市南海区爱国邮政所,佛山市南海区西樵官山城区江浦西路45号西樵商业中心一楼110号铺,信件、印刷品、包裹、邮政汇兑,528211
广东省,佛山市,南海区,佛山市南海区顺平邮政所,佛山市南海区平洲太平路73号右侧首层商铺,信件、印刷品、包裹、邮政汇兑,528251
广东省,佛山市,南海区,中国邮政集团有限公司佛山市南海区平洲支局,佛山市南海区桂城街道平洲南港路4号南港名轩121-125铺中国邮政储蓄银行平洲营业所内自编之一（住所申报）,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,528251
广东省,佛山市,南海区,佛山市南海区鹰超邮政所,南海区大沥镇芦村新发区8路15号,信件、印刷品、包裹、邮政汇兑,528231
广东省,佛山市,南海区,中国邮政集团有限公司佛山市南海区夏教支局,广东省佛山市南海区桂城街道平洲夏西大道新建铺位东侧1-3号,信件、印刷品、包裹、邮政汇兑、报刊订阅,528252
广东省,佛山市,南海区,佛山市南海区沿江邮政所,佛山市南海区狮山镇松岗大道97号之二,信件、印刷品、包裹、邮政汇兑、报刊订阅,528234
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区华盖支局,广东省佛山市顺德区大良云良路口银信楼1号铺之二2-4号铺,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528300
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区北区支局,广东省佛山市顺德区大良环市北路283号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,528300
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区南国支局,广东省佛山市顺德区大良延年路银丰豪庭8-10号商铺,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,528300
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区锦湖支局,广东省佛山市顺德区大良街道锦绣路2号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528300
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区新基支局,广东省佛山市顺德区勒流政和南路1号,信件、印刷品、包裹、邮政汇兑、国际业务、报刊订阅,528322
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区红岗支局,广东省佛山市顺德区大良展业路恒骏豪庭22-23号商铺,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,528300
广东省,佛山市,顺德区,佛山市顺德区大良新城区邮政所,德区大良新城区行政服务中心西座1楼,信件、印刷品、包裹、邮政汇兑、港澳台业务,528300
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区容山支局,广东省佛山市顺德区容桂街道容奇大道中6号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528303
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区南环支局,广东省佛山市顺德区容桂街道容桂大道北132号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528303
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区容桂支局,广东省佛山市顺德区容桂桂新西路18号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528305
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区华口支局,广东省佛山市顺德区容桂街道华口华新路86号首层,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528306
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区扁滘支局,广东省佛山市顺德区容桂街道扁滘居委会兴华东路33号佛罗伦斯尚苑1号商铺之一,信件、印刷品、包裹、邮政汇兑、港澳台业务,528306
广东省,佛山市,顺德区,佛山市顺德区容桂马岗邮政所,广东省佛山市顺德区容桂街道马岗南方医科大学内1楼如意坊,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528305
广东省,佛山市,顺德区,佛山市顺德区容桂久久多一邮政所,区容桂街道富华路15号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528303
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区伦教支局,广东省佛山市顺德区伦教振兴路56号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528308
广东省,佛山市,顺德区,佛山市顺德区伦教荔村邮政所,顺德区伦教街道熹涌工业区兴华北路4号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528308
广东省,佛山市,顺德区,佛山市顺德区羊额邮政所,佛山市顺德区伦教镇伦教保利中央公园209号铺,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528308
广东省,佛山市,顺德区,佛山市顺德区富安邮政所,顺德区勒流街道西华村东横街1号首铺,信件、印刷品、包裹、邮政汇兑、报刊订阅,528322
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区黄连支局,山市顺德区勒流镇萧地大马路51号,信件、印刷品、包裹、邮政汇兑、报刊订阅,528322
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区杏坛支局,广东省佛山市顺德区杏坛镇环镇路8号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528325
广东省,佛山市,顺德区,佛山市顺德区杏坛光华邮政所,顺德区杏坛镇光华百安路红绿灯旁边,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528325
广东省,佛山市,顺德区,佛山市顺德区均安沙头邮政所,顺德区均安镇沙头均益路65号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528329
广东省,佛山市,顺德区,佛山市顺德区容桂小黄圃邮政所,广东佛山市顺德区容桂街道宏业路4号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528306
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区均安支局,广东省佛山市顺德区均安镇保安路58号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528329
广东省,佛山市,顺德区,佛山市顺德区均安伶琋邮政所,佛山市顺德区均安镇太平村委会二街6号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528329
广东省,佛山市,顺德区,佛山市顺德区均安沙浦邮政所,佛山市顺德区均安镇沙浦聚龙大街28号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528329
广东省,佛山市,顺德区,佛山市顺德区建安邮政所,佛山市顺德区均安镇智安北路14号首层之十八,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528329
广东省,佛山市,顺德区,佛山市顺德区均安星槎邮政所,佛山市顺德区均安镇永丰北路9号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528329
广东省,佛山市,顺德区,佛山市顺德区均安畅乐邮政所,佛山市顺德区均安镇鹤峰豸浦二路之27号豸浦市场第二期第三区8号铺之一,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528329
广东省,佛山市,顺德区,中国邮政集团有限公司佛山市顺德区德胜支局,广东省佛山市顺德区大良古鉴村委会良勒路康格斯花园五期5-9号商铺,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,528300
广东省,佛山市,顺德区,佛山市顺德区杏坛新工业园邮政所,杏坛科技园一路醉人饭店旁,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528325
广东省,佛山市,顺德区,佛山市顺德区大良艺通邮政所,佛山市顺德区大良五沙合益西街86号首层之一,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,528300
广东省,佛山市,高明区,中国邮政集团有限公司佛山市高明区荷城支局,广东省佛山市高明区荷城街道文昌路309号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,528599
广东省,佛山市,高明区,中国邮政集团有限公司佛山市高明区三洲支局,广东省佛山市高明区荷城街道三清路53号1-3号铺,信件、印刷品、包裹、邮政汇兑、报刊订阅,528511
广东省,佛山市,高明区,佛山市高明区三洲东周邮政所,广东省佛山市高明区三洲尼教中社新村6号,信件、印刷品、包裹、邮政汇兑、报刊订阅,528511
广东省,佛山市,高明区,中国邮政集团有限公司佛山市高明区人和支局,广东省佛山市高明区杨和镇高明大道中47号123、124、125、126,信件、印刷品、包裹、邮政汇兑、报刊订阅,528513
广东省,佛山市,高明区,佛山市高明区杨和大沙邮政所,广东省佛山市高明区杨和镇市一巷7号1座第一间商铺,信件、印刷品、包裹、邮政汇兑、报刊订阅,528513
广东省,佛山市,高明区,中国邮政集团有限公司佛山市高明区杨梅支局,广东省佛山市高明区杨和镇河东路12号,信件、印刷品、包裹、邮政汇兑、报刊订阅,528515
广东省,佛山市,高明区,中国邮政集团有限公司佛山市高明区明城支局,广东省佛山市高明区明城镇明七路292号,信件、印刷品、包裹、邮政汇兑、报刊订阅,528518
广东省,佛山市,高明区,佛山市高明区荷城纺院邮政所,广东省佛山市高明区富湾学府路8号4栋108号,信件、印刷品、包裹、邮政汇兑、报刊订阅,528531
广东省,佛山市,高明区,中国邮政集团有限公司佛山市高明区文阁路支局,广东省佛山市高明区更合镇文阁路40号,信件、印刷品、包裹、邮政汇兑、报刊订阅,528522
广东省,佛山市,高明区,中国邮政集团有限公司佛山市高明区合水支局,广东省佛山市高明区更合镇合水南水路52号,信件、印刷品、包裹、邮政汇兑、报刊订阅,528524
广东省,佛山市,高明区,中国邮政集团有限公司佛山市高明区西安支局,广东省佛山市高明区荷城街道西安升平街邮政局大楼,信件、印刷品、包裹、邮政汇兑、报刊订阅,528527
广东省,佛山市,高明区,佛山市高明区荷城锰矿邮政所,广东省佛山市高明区荷城街道高富二路3号,信件、印刷品、包裹、邮政汇兑、报刊订阅,528529
